DATA_STRD_YR,LTTC_ID,CTPR_CD,SIGNGU_CD,LEGALDONG_CD,CENSUS_BNDR_CTPR_CD,CENSUS_BNDR_SIGNGU_CD,CENSUS_BNDR_EMD_CD,TKCAR_TRFC_QTY,AVE_TRAF_NMTM,AVE_TRAF_WAIT_TM,PBTS_TRAF_TRFC_RATE
2023,다사59b51a,11,11200,1120010600,11,11040,11040550,199961.0,0.54,671.0,0.1886
2023,다사30a32a,28,28200,2820011100,23,23050,23050740,95894.0,0.6072,480.0,0.0812
2023,다마91b14a,45,45190,4519011700,35,35050,35050590,95243.0,0.0427,1362.0,0.0205
2023,다사61a02b,41,41220,4122031000,31,31070,31070310,51804.0,0.5091,706.0,0.0609
2023,마마66a30b,31,31110,3111010100,26,26010,26010510,117168.0,0.1339,1124.0,0.1212
2023,다사29a59a,41,41570,4157010500,31,31230,31230610,62299.0,0.1996,724.0,0.1806
2023,다사79a34a,41,41610,4161010200,31,31250,31250560,114393.0,0.5623,557.0,0.0735
2023,마라08b56a,48,48310,4831010600,38,38090,38090560,23447.0,0.0,,0.0
2023,다사29a26b,41,41390,4139013200,31,31150,31150620,77523.0,0.4193,764.0,0.0129
2023,다사95a21a,41,41500,4150010900,31,31210,31210540,75350.0,0.4342,834.0,0.0155
2023,다사72b52b,41,41450,4145010900,31,31180,31180630,115204.0,0.6841,1517.0,0.017
2023,라마09a18a,45,45190,4519047000,35,35050,35050430,15558.0,0.0408,1818.0,0.0129
2023,다바88b16a,30,30170,3017011100,25,25030,25030650,197502.0,0.2394,1066.0,0.0401
2023,라라70b86b,48,48170,4817036000,38,38030,38030350,13937.0,0.0104,676.0,0.2746
2023,마마48b75b,47,47130,4713025300,37,37020,37020120,739.0,0.0189,,0.0
2023,다사83a45a,41,41610,4161035000,31,31250,31250360,534.0,0.4045,991.0,0.0019
2023,다마69b69b,45,45710,4571025300,35,35510,35510120,12390.0,0.1879,645.0,0.0402
2023,라사05a10b,41,41670,4167025000,31,31280,31280110,474.0,0.3819,,0.0
2023,다바86a12b,30,30170,3017011500,25,25030,25030512,38932.0,0.2443,1305.0,0.0317
2023,다나02b72b,50,50130,5013011800,39,39020,39020610,1983.0,0.3011,1383.0,0.0188
2023,라라83a61b,48,48220,4822034000,38,38050,38050330,55325.0,0.217,1835.0,0.0112
2023,다사54b16a,41,41113,4111312800,31,31012,31012550,8307.0,0.8465,1155.0,0.0119
2023,마사21b73b,51,51150,5115011000,32,32030,32030550,33165.0,0.2059,1428.0,0.0394
2023,다사71b08b,41,41461,4146125900,31,31191,31191140,7972.0,0.9265,987.0,0.004
2023,다사33b24b,41,41273,4127310400,31,31092,31092660,48035.0,0.6382,791.0,0.0238
2023,다사76a93a,41,41650,4165034000,31,31270,31270340,62100.0,0.2144,834.0,0.0307
2023,다바87a64b,44,44131,4413137000,34,34011,34011370,3758.0,0.4972,2037.0,0.0061
2023,다사40a21a,41,41271,4127110300,31,31091,31091780,833.0,0.0901,628.0,0.1456
2023,다사43a92b,41,41480,4148036000,31,31200,31200360,918.0,0.3889,1330.0,0.0054
2023,다사33a24b,41,41273,4127310400,31,31092,31092660,31384.0,0.5495,941.0,0.0099
2023,라라12a44b,46,46130,4613031000,36,36020,36020310,24097.0,0.2139,1535.0,0.0537
2023,다사85b65a,41,41360,4136034000,31,31130,31130340,7694.0,0.6084,1998.0,0.0012
2023,다사43a39b,41,41210,4121010300,31,31060,31060620,6747.0,0.9324,1091.0,0.0153
2023,다라93b49b,46,46150,4615039000,36,36030,36030350,2558.0,0.5028,1781.0,8.0E-4
2023,라바60a01b,47,47150,4715035000,37,37030,37030340,1717.0,0.3757,1762.0,0.0012
2023,다라92a50b,46,46150,4615039000,36,36030,36030350,781.0,0.2752,,0.0
2023,라라78a64a,48,48820,4882043000,38,38540,38540430,5028.0,2.0E-4,,0.0
2023,다사21b65a,41,41570,4157025000,31,31230,31230110,13385.0,0.373,1171.0,0.0289
2023,라바89b16b,47,47730,4773039000,37,37520,37520390,152.0,0.0066,,0.0
2023,라라87b80a,48,48125,4812533000,38,38113,38113330,6721.0,0.3345,1972.0,0.0016
2023,다사40b02b,41,41590,4159037000,31,31240,31240390,1783.0,0.5104,1421.0,0.0028
2023,다바70b31b,44,44150,4415012600,34,34020,34020590,641.0,0.1326,,0.0
2023,마마02b00b,48,48121,4812131000,38,38111,38111310,1683.0,0.4699,1916.0,6.0E-4
2023,다바60b67a,44,44200,4420033000,34,34040,34040330,13755.0,0.2406,1269.0,0.0054
2023,라사42a47b,51,51730,5173036000,32,32520,32520360,654.0,0.0031,,0.0
2023,라사11b02b,41,41500,4150025000,31,31210,31210110,7589.0,0.1722,1234.0,0.0064
2023,다사43a57b,41,41281,4128110500,31,31101,31101511,1863.0,0.8368,1371.0,0.0053
2023,다사25b54b,28,28260,2826012000,23,23080,23080840,13245.0,0.668,806.0,0.0263
2023,마바21a52b,47,47170,4717041000,37,37040,37040410,1033.0,0.1859,869.0,0.0116
2023,다바17a25b,44,44180,4418031000,34,34030,34030310,398.0,0.1182,1039.0,0.0075
2023,다나05a83b,50,50130,5013011800,39,39020,39020610,16517.0,0.3305,1403.0,0.0042
2023,라라19a65a,46,46230,4623033000,36,36060,36060330,1766.0,0.2916,1468.0,0.0073
2023,다사58a85a,41,41630,4163031000,31,31260,31260310,8953.0,0.4129,738.0,0.1666
2023,라라25b36a,46,46130,4613025000,36,36020,36020110,2120.0,0.1821,178.0,9.0E-4
2023,마마68b08b,31,31710,3171031000,26,26510,26510310,14398.0,0.1497,1490.0,0.0024
2023,다사53a78a,41,41630,4163025000,31,31260,31260110,8790.0,0.5017,874.0,0.0439
2023,다사95a19a,41,41500,4150010300,31,31210,31210520,2038.0,0.3984,740.0,0.2002
2023,다사28b79a,41,41480,4148032000,31,31200,31200320,4295.0,0.505,1746.0,0.0053
2023,라라95a86b,48,48125,4812513600,38,38113,38113510,5070.0,0.289,678.0,0.0169
2023,다바25a46a,44,44800,4480025000,34,34560,34560110,1751.0,0.0314,1456.0,0.0082
2023,다아62b04a,41,41800,4180025300,31,31550,31550120,6865.0,0.3649,1757.0,0.0013
2023,마라07b99a,48,48121,4812125000,38,38111,38111110,6762.0,0.0152,1312.0,0.0679
2023,다사94b68a,41,41820,4182031000,31,31570,31570310,836.0,0.4737,344.0,0.0012
2023,다사37a13b,41,41590,4159033000,31,31240,31240350,1644.0,0.4897,,0.0
2023,다사54b83b,41,41630,4163032000,31,31260,31260320,2294.0,0.3658,1203.0,0.0069
2023,다바91b97a,41,41550,4155040000,31,31220,31220400,4253.0,0.2064,713.0,0.038
2023,다라98a61b,46,46150,4615011800,36,36030,36030600,1572.0,0.0585,1230.0,0.1466
2023,라마78a06a,48,48720,4872036000,38,38510,38510360,175.0,0.0114,,0.0
2023,다바90b31a,30,30200,3020014900,25,25040,25040610,1686.0,0.6216,1620.0,0.0035
2023,다마33b69b,45,45130,4513032000,35,35020,35020320,2214.0,0.1035,2067.0,0.0036
2023,마마59b38a,31,31710,3171025900,26,26510,26510140,1623.0,0.2429,,0.0
2023,나나92b96b,50,50110,5011025300,39,39010,39010120,4046.0,0.2509,1212.0,0.0184
2023,라사04b42a,41,41830,4183025000,31,31580,31580110,1810.0,0.1436,1032.0,0.0044
2023,다마32b68a,45,45130,4513032000,35,35020,35020320,1022.0,0.0764,3424.0,0.001
2023,다라25b89a,29,29200,2920017700,24,24050,24050519,1063.0,0.3425,,0.0
2023,마마75b40b,31,31200,3120011400,26,26040,26040540,2384.0,0.2689,703.0,0.0384
2023,마마21a24b,48,48270,4827033000,38,38080,38080330,1147.0,0.0,,0.0
2023,마라20a94a,48,48250,4825032000,38,38070,38070320,12958.0,0.0743,1165.0,0.0012
2023,다마45a70b,45,45140,4514031000,35,35030,35030310,724.0,0.1936,1800.0,0.0028
2023,마마64b16a,31,31710,3171025000,26,26510,26510110,591.0,0.0661,1716.0,0.039
2023,마바11a44b,47,47170,4717031000,37,37040,37040310,463.0,0.2288,1635.0,0.0232
2023,다사65a65a,41,41360,4136011100,31,31130,31130570,7607.0,0.4305,689.0,0.0573
2023,라사99b40a,51,51770,5177034000,32,32550,32550340,342.0,0.0088,,0.0
2023,라바24b05b,43,43740,4374031000,33,33540,33540310,718.0,0.0,,0.0
2023,다라46b94a,29,29170,2917013500,24,24040,24040810,6250.0,0.2588,931.0,0.017
2023,마라23a90b,48,48250,4825011400,38,38070,38070560,1686.0,0.1668,1506.0,0.0012
2023,마마47a06a,48,48330,4833031000,38,38100,38100310,372.0,0.3122,1067.0,0.0438
2023,다사73a83a,41,41650,4165033000,31,31270,31270330,2836.0,0.3889,688.0,0.1056
2023,마마68a93b,47,47113,4711325000,37,37012,37012110,246.0,0.0731,,0.0
2023,다바53a69b,44,44200,4420025000,34,34040,34040110,348.0,0.0316,,0.0
2023,라라03a56a,46,46150,4615031000,36,36030,36030370,3132.0,0.2813,2774.0,0.0029
2023,라사09b34a,41,41670,4167035000,31,31280,31280360,1865.0,0.1593,1075.0,0.0027
2023,라사51b19a,51,51130,5113039000,32,32020,32020380,333.0,0.2249,,0.0
2023,다사67a17a,41,41463,4146310600,31,31192,31192660,3053.0,0.4468,864.0,0.0078
2023,라라48b46a,48,48840,4884033000,38,38550,38550330,1123.0,0.0,,0.0
2023,다나15b80b,50,50130,5013010700,39,39020,39020560,4298.0,0.1687,255.0,0.0046
2023,다사34b88a,41,41480,4148025000,31,31200,31200110,9927.0,0.3142,1366.0,0.0099
2023,다사30a24a,41,41390,4139013200,31,31150,31150610,1076.0,0.7723,1019.0,9.0E-4
2023,다사26b12b,41,41590,4159034000,31,31240,31240360,1035.0,0.4879,933.0,0.001
2023,나나84b72a,50,50130,5013025000,39,39020,39020110,3042.0,0.0907,1423.0,0.11
2023,다바85b20b,30,30200,3020012500,25,25040,25040550,2876.0,0.4541,1098.0,0.1514
2023,라마27b96b,43,43740,4374025000,33,33540,33540110,782.0,0.0,,0.0
2023,다바84b14b,30,30200,3020010400,25,25040,25040680,275.0,0.6799,1525.0,0.0179
2023,라사38a33b,51,51130,5113032000,32,32020,32020320,1831.0,0.8187,777.0,0.0444
2023,다마76b76b,45,45710,4571036000,35,35510,35510360,542.0,0.3212,,0.0
2023,라사01a25b,41,41500,4150032000,31,31210,31210320,1989.0,0.2086,,0.0
2023,마바21b50b,47,47170,4717041000,37,37040,37040410,142.0,0.2611,3241.0,0.007
2023,다사93b46a,41,41830,4183033000,31,31580,31580330,414.0,0.4952,,0.0
2023,다사34a29a,41,41390,4139013200,31,31150,31150640,1564.0,0.369,2790.0,0.0066
2023,다사54a01a,41,41590,4159040000,31,31240,31240420,1906.0,0.4428,1611.0,0.0021
2023,다마24b73b,45,45130,4513015100,35,35020,35020730,1289.0,0.1133,2703.0,0.0085
2023,라마15b79a,45,45730,4573025000,35,35530,35530110,205.0,0.0,,0.0
2023,라사13b22b,41,41670,4167012000,31,31280,31280530,170.0,0.0529,,0.0
2023,라라65b66b,48,48820,4882034000,38,38540,38540340,421.0,0.0,,0.0
2023,다사46a36b,41,41210,4121010600,31,31060,31060700,1656.0,0.98,1393.0,0.0036
2023,라라87b97b,48,48730,4873038000,38,38520,38520380,2616.0,0.224,996.0,0.0015
2023,다바51b69b,44,44200,4420025000,34,34040,34040110,531.0,0.1713,,0.0
2023,마마47a42a,31,31710,3171037000,26,26510,26510370,54.0,0.2036,,0.0
2023,다마51b56a,45,45210,4521044000,35,35060,35060420,213.0,0.0,,0.0
2023,마마03b07b,48,48121,4812125000,38,38111,38111110,1121.0,0.3197,758.0,0.0018
2023,라라30b75b,48,48850,4885038000,38,38560,38560390,248.0,0.0,,0.0
2023,라바75b78b,43,43800,4380031000,33,33580,33580320,1048.0,0.0,,0.0
2023,라마51a96a,47,47150,4715037000,37,37030,37030360,332.0,0.1838,329.0,0.006
2023,라사54a79a,51,51720,5172033000,32,32510,32510330,136.0,0.0294,,0.0
2023,다바65b99a,41,41220,4122031000,31,31070,31070310,2894.0,0.5936,1112.0,0.0028
2023,마사19b35b,51,51770,5177035000,32,32550,32550350,323.0,0.0031,,0.0
2023,다사09b57b,28,28710,2871033000,23,23510,23510330,228.0,0.1404,1446.0,0.0044
2023,다바25a10a,44,44180,4418039000,34,34030,34030390,37.0,0.4099,,0.0
2023,라라12b95a,48,48850,4885031000,38,38560,38560310,524.0,0.0,,0.0
2023,다사94a18a,41,41500,4150010400,31,31210,31210520,472.0,0.0,,0.0
2023,다사88a65a,41,41360,4136025600,31,31130,31130111,455.0,0.6747,1307.0,0.0619
2023,다마78b15a,45,45770,4577032000,35,35560,35560320,154.0,0.0065,,0.0
2023,다사24b56a,28,28260,2826011900,23,23080,23080840,453.0,0.3488,1475.0,0.0321
2023,라라07b56b,46,46150,4615031000,36,36030,36030370,149.0,0.2825,434.0,0.0197
2023,마아07a03a,51,51830,5183033000,32,32610,32610330,1092.0,0.0,,0.0
2023,다사99a88b,41,41820,4182035000,31,31570,31570350,331.0,0.5438,705.0,0.003
2023,라바88b74b,47,47210,4721036000,37,37060,37060360,410.0,0.0829,,0.0
2023,라라36a42b,48,48840,4884035000,38,38550,38550350,255.0,0.0,,0.0
2023,다마55a46b,45,45210,4521045000,35,35060,35060430,612.0,0.0,,0.0
2023,다마22b69a,45,45130,4513040000,35,35020,35020400,710.0,0.3822,3091.0,0.0028
2023,마마58b95b,47,47113,4711331000,37,37012,37012310,250.0,0.8081,,0.0
2023,다라81b23a,46,46770,4677025000,36,36550,36550110,583.0,0.0,,0.0
2023,다사05a78b,28,28710,2871038000,23,23510,23510380,1414.0,0.0453,,0.0
2023,다다36a00b,50,50110,5011025600,39,39010,39010130,1144.0,0.3093,1519.0,0.0026
2023,마바28b32a,47,47170,4717039000,37,37040,37040390,107.0,0.5047,,0.0
2023,다바40a33a,44,44790,4479031000,34,34550,34550310,607.0,0.0,,0.0
2023,라바14a02a,43,43740,4374040000,33,33540,33540400,514.0,0.0,,0.0
2023,라사39a24a,51,51130,5113038000,32,32020,32020370,157.0,0.4966,,0.0
2023,라아17b13b,51,51790,5179025000,32,32570,32570110,196.0,0.0,,0.0
2023,다마29a42a,45,45800,4580031000,35,35580,35580310,417.0,0.0,,0.0
2023,다바30a49b,44,44800,4480025600,34,34560,34560130,406.0,0.0025,,0.0
2023,라마38a44a,48,48880,4888025000,38,38590,38590110,539.0,0.0,,0.0
2023,마바42a01a,47,47113,4711335000,37,37012,37012350,57.0,0.1404,1426.0,0.1094
2023,라마82a73b,47,47850,4785025000,37,37590,37590110,154.0,0.0263,,0.0
2023,마사03b03b,51,51750,5175032500,32,32530,32530380,127.0,0.0,,0.0
2023,라사37a64b,51,51720,5172035200,32,32510,32510400,61.0,0.0495,113.0,0.0194
2023,라사65a02b,43,43150,4315011900,33,33030,33030720,49.0,0.2445,325.0,0.2106
2023,다마47a69a,45,45140,4514011700,35,35030,35030530,14.0,0.1446,,0.0
2023,라라66b79a,48,48820,4882037000,38,38540,38540370,224.0,0.0,,0.0
2023,마마63b86b,47,47113,4711325000,37,37012,37012110,16.0,0.2502,,0.0
2023,다마79b61a,45,45710,4571034000,35,35510,35510340,88.0,1.1477,,0.0
2023,라라10a63a,46,46230,4623025000,36,36060,36060110,90.0,0.1779,1317.0,0.1893
2023,라마91b13a,48,48740,4874040000,38,38530,38530400,60.0,0.0,,0.0
2023,마마67b74a,47,47111,4711131000,37,37011,37011310,193.0,0.3578,,0.0
2023,다라69b41b,46,46780,4678038000,36,36560,36560380,62.0,0.0,,0.0
2023,마마62a73a,47,47130,4713037000,37,37020,37020370,167.0,0.1135,,0.0
2023,라사35a66b,51,51720,5172025000,32,32510,32510110,113.0,0.0,,0.0
2023,마마50b46b,31,31710,3171037000,26,26510,26510370,427.0,0.0421,,0.0
2023,라라44b55a,48,48840,4884039000,38,38550,38550390,90.0,0.0,,0.0
2023,다아63a11b,41,41800,4180025000,31,31550,31550110,131.0,0.2366,,0.0
2023,다바14b28a,44,44180,4418032000,34,34030,34030330,24.0,0.0,,0.0
2023,라사23b13a,51,51130,5113035000,32,32020,32020340,144.0,0.0556,534.0,0.04
2023,라마89a92b,47,47190,4719036000,37,37050,37050360,136.0,0.0954,887.0,0.0152
2023,라라48a82b,48,48170,4817031000,38,38030,38030310,258.0,0.0233,,0.0
2023,라바97b58b,47,47210,4721033000,37,37060,37060330,133.0,0.0225,,0.0
2023,다사05b76a,28,28710,2871037000,23,23510,23510370,179.0,0.0503,,0.0
2023,라라09a76b,46,46230,4623032000,36,36060,36060320,139.0,0.1007,,0.0
2023,다나28b81b,50,50130,5013025300,39,39020,39020120,27.0,0.3704,2278.0,0.0357
2023,다라78a69b,46,46150,4615036000,36,36030,36030320,91.0,0.1322,,0.0
2023,다바52a58b,44,44200,4420031000,34,34040,34040310,281.0,0.2384,768.0,0.0209
2023,라라52a69b,48,48240,4824033000,38,38060,38060330,7.0,0.0,,0.0
2023,라마84a16b,48,48740,4874025300,38,38530,38530120,35.0,0.0,,0.0
2023,마사19a62b,51,51150,5115032000,32,32030,32030320,342.0,0.1667,,0.0
2023,다마19b96a,44,44770,4477040000,34,34540,34540400,27.0,0.0,,0.0
2023,마사22b12a,51,51770,5177025300,32,32550,32550120,118.0,0.0677,,0.0
2023,다마55a62a,45,45210,4521034000,35,35060,35060330,175.0,0.1834,,0.0
2023,다라94a30a,46,46770,4677038000,36,36550,36550400,5.0,0.0,,0.0
2023,라마68a36a,48,48890,4889037000,38,38600,38600370,8.0,0.0,,0.0
2023,라사06b27a,41,41670,4167034500,31,31280,31280390,25.0,0.44,,0.0
2023,다바91b42a,43,43112,4311231000,33,33042,33042310,115.0,0.2087,,0.0
2023,라라11b29a,46,46130,4613033000,36,36020,36020330,73.0,0.0275,,0.0
2023,라바72b24a,47,47250,4725031000,37,37080,37080320,92.0,0.0,,0.0
2023,라마36b38a,48,48880,4888037000,38,38590,38590370,38.0,0.0,,0.0
2023,라바65b42a,47,47280,4728031000,37,37090,37090310,30.0,0.0333,9.0,0.1176
2023,다사68a01b,41,41461,4146125900,31,31191,31191140,122.0,0.3934,844.0,0.0161
2023,마라28a91b,26,26440,2644010600,21,21120,21120550,7.0,0.0,1394.0,0.125
2023,다마37b27a,45,45180,4518032000,35,35040,35040320,58.0,0.0,,0.0
2023,마사61b08b,51,51230,5123025300,32,32070,32070120,31.0,0.2578,,0.0
2023,라바81a65a,47,47900,4790042000,37,37600,37600420,26.0,0.1151,,0.0
2023,마바31a99b,51,51190,5119010300,32,32050,32050560,19.0,0.0531,,0.0
2023,라사01a06b,41,41500,4150037000,31,31210,31210370,44.0,0.3409,,0.0
2023,다라59a44a,46,46780,4678031000,36,36560,36560310,141.0,0.0142,,0.0
2023,다라38a06b,46,46810,4681040000,36,36590,36590340,15.0,0.0,,0.0
2023,라사45b04b,43,43150,4315036000,33,33030,33030360,43.0,0.5558,,0.0
2023,라사16a98a,51,51110,5111036000,32,32010,32010380,1.0,1.0,,0.0
2023,다아83b21a,51,51780,5178025600,32,32560,32560130,20.0,0.0,,0.0
2023,라라60b57a,48,48820,4882033000,38,38540,38540330,32.0,0.0,,0.0
2023,다마71a14b,45,45770,4577031000,35,35560,35560310,43.0,0.0,,0.0
2023,라마46b43b,48,48880,4888040000,38,38590,38590400,5.0,0.0,,0.0
2023,다바47b67b,44,44200,4420041000,34,34040,34040400,28.0,0.0711,,0.0
2023,라사78b23a,51,51760,5176025000,32,32540,32540110,36.0,0.0,,0.0
2023,마마11a02b,48,48250,4825025000,38,38070,38070110,3.0,0.0,,0.0
2023,라바75a08b,47,47190,4719025000,37,37050,37050110,71.0,0.2958,346.0,0.0139
2023,다라67a21b,46,46770,4677025300,36,36550,36550120,7.0,0.0,,0.0
2023,다사18b22a,41,41273,4127311000,31,31092,31092720,22.0,0.0909,1356.0,0.0435
2023,다바54a29b,44,44150,4415038000,34,34020,34020380,11.0,0.0,,0.0
2023,다바47b82a,41,41220,4122037000,31,31070,31070370,14.0,0.0,,0.0
2023,라사64a46a,51,51730,5173033000,32,32520,32520330,1.0,0.0,517.0,0.495
2023,다바14b04a,44,44180,4418025000,34,34030,34030110,2.0,0.0,,0.0
2023,다바94b86b,43,43750,4375037000,33,33550,33550360,4.0,0.0,,0.0
2023,라사74b56b,51,51760,5176034000,32,32540,32540340,5.0,0.0,,0.0
2023,라라09b84a,46,46230,4623036000,36,36060,36060360,7.0,0.0,,0.0
2023,라마45a38b,48,48880,4888038000,38,38590,38590380,5.0,0.0,,0.0
2023,다마48b44b,45,45180,4518040000,35,35040,35040400,1.0,0.0,,0.0
2023,다사91a00b,41,41461,4146135000,31,31191,31191350,2.0,0.0,,0.0
2023,다마71b63a,45,45710,4571025600,35,35510,35510130,4.0,0.25,,0.0
2023,다사50a49b,11,11440,1144011100,11,11140,11140630,443855.0,0.6025,1192.0,0.0308
2023,다사46b43b,11,11560,1156013300,11,11190,11190710,1.0698178E7,0.1505,265.0,0.1394
2023,다사51a45b,11,11590,1159010100,11,11200,11200720,456949.0,0.8092,878.0,0.0285
2023,다사38b43b,41,41190,4119010700,31,31050,31050880,327820.0,0.577,791.0,0.0586
2023,다바66a89b,41,41220,4122012700,31,31070,31070670,75394.0,0.282,1138.0,0.0356
2023,다바86b12a,30,30170,3017011500,25,25030,25030512,237284.0,0.253,707.0,0.1851
2023,다사23b40b,28,28110,2811012800,23,23010,23010540,1389113.0,0.1362,391.0,0.1592
2023,다마27a76b,45,45130,4513014600,35,35020,35020720,21668.0,0.2384,1840.0,0.0114
2023,마마37b05a,48,48330,4833025300,38,38100,38100120,490278.0,0.1875,614.0,0.0464
2023,다사08b40b,28,28110,2811014700,23,23010,23010640,2018695.0,0.119,,0.0
2023,다바89a18b,30,30170,3017012800,25,25030,25030690,679733.0,0.3855,560.0,0.1858
2023,다사66a59a,41,41310,4131010100,31,31120,31120510,1361775.0,0.2252,550.0,0.033
2023,마라40a85a,26,26230,2623011000,21,21050,21050810,615727.0,0.2,440.0,0.3605
2023,다바88b15b,30,30170,3017010800,25,25030,25030610,221460.0,0.253,863.0,0.056
2023,다나37b81b,50,50130,5013032000,39,39020,39020320,274725.0,0.0736,802.0,0.1319
2023,다바87b28b,30,30200,3020015200,25,25040,25040610,57550.0,0.773,1655.0,0.0067
2023,다마70a71b,45,45710,4571025300,35,35510,35510120,4530.0,0.1897,1208.0,0.0092
2023,다사67a53b,41,41310,4131010400,31,31120,31120540,117048.0,0.4654,415.0,0.1948
2023,라라13b38a,46,46130,4613013100,36,36020,36020650,22947.0,0.1491,1342.0,0.0334
2023,다바98b45b,43,43112,4311210600,33,33042,33042560,531485.0,0.1145,633.0,0.1709
2023,다바87b11b,30,30170,3017010400,25,25030,25030540,118178.0,0.3388,1074.0,0.0398
2023,다사60a07a,41,41370,4137010400,31,31140,31140530,78922.0,0.5225,1385.0,0.006
2023,다사49b53b,11,11410,1141011800,11,11130,11130680,152504.0,0.6257,452.0,0.0953
2023,다사32b27b,41,41390,4139013200,31,31150,31150650,414373.0,0.2186,660.0,0.1981
2023,다사72a13b,41,41461,4146110400,31,31191,31191510,142321.0,0.8685,725.0,0.0198
2023,다사84a49a,41,41830,4183033000,31,31580,31580330,43417.0,0.4861,1002.0,0.0482
2023,다사80a35a,41,41610,4161025300,31,31250,31250120,43599.0,0.5825,802.0,0.0792
2023,다사63b09b,41,41590,4159012900,31,31240,31240700,125768.0,0.4609,655.0,0.1178
2023,마라18b90a,48,48250,4825012500,38,38070,38070610,98894.0,0.0717,640.0,0.0256
2023,라라96a90a,48,48125,4812514000,38,38113,38113580,145107.0,0.2081,596.0,0.0362
2023,다라97a90a,46,46730,4673025000,36,36530,36530110,81079.0,0.0,,0.0
2023,라라20b38a,46,46130,4613011600,36,36020,36020570,246535.0,0.0572,1203.0,0.3374
2023,다사52a28b,41,41410,4141010200,31,31160,31160510,116442.0,0.727,788.0,0.0174
2023,라바73b50a,47,47280,4728034000,37,37090,37090340,266.0,0.0301,,0.0
2023,다사30b34a,28,28200,2820011000,23,23050,23050730,63108.0,0.3788,1063.0,0.0187
2023,마마72a78a,47,47111,4711125600,37,37011,37011130,45990.0,0.1339,860.0,0.0628
2023,마마74a24b,31,31170,3117010200,26,26030,26030540,64380.0,0.0433,1085.0,0.0112
2023,라아59a07b,51,51810,5181025000,32,32590,32590110,24878.0,0.0518,1159.0,0.041
2023,다사34a66a,41,41287,4128710500,31,31104,31104513,56749.0,0.4441,1013.0,0.0429
2023,다사64b80a,41,41630,4163011400,31,31260,31260560,89446.0,0.5965,1086.0,0.0111
2023,다사61b08a,41,41370,4137011000,31,31140,31140540,30219.0,0.1106,1322.0,0.0091
